calling_number,called_number,start_date,end_date,duration,cell_site
3663985085,3287078889,1652739208,1652740011,803,1012
3878695242,3409804938,1662682028,1662682859,831,925
3058951367,3729820423,1657551384,1657552059,675,1647
3089962675,3290710394,1653742242,1653742339,97,2201
3506187447,3579921083,1642908383,1642909351,968,704
3098538909,3969046292,1658039696,1658039978,282,780
3129860388,3611763388,1668682383,1668682987,604,54
3067220098,3805888209,1649017733,1649018635,902,1810
3733619028,3644128961,1644396618,1644396774,156,1232
3034919553,3795508879,1661501662,1661501863,201,1332
3634010080,3651571335,1668650524,1668650958,434,288
3324394622,3972677516,1668453576,1668453955,379,497
3101137807,3437109709,1665024615,1665024977,362,343
3642314622,3973853235,1659592197,1659593167,970,1341
3318594125,3804458349,1660251786,1660252441,655,55
3907872554,3826573375,1647241122,1647241175,53,11
3247590827,3308071201,1643095981,1643096918,937,1646
3991859515,3649442188,1669064638,1669065118,480,2211
3798509385,3912511626,1668748672,1668748689,17,260
3524109178,3505196729,1665333300,1665333874,574,2165
3196079047,3320179826,1646966784,1646967126,342,1703
3777684793,3819380768,1657719967,1657720463,496,84
3249145163,3773488272,1657410797,1657411179,382,1986
3277577090,3837366084,1663184361,1663184563,202,1072
3602829591,3001794280,1647604672,1647605303,631,1277
3329496705,3288016190,1650026398,1650027290,892,1360
3267107046,3403786938,1661070868,1661071622,754,586
3188126815,3727794902,1661608017,1661608420,403,2171
3771788181,3766186320,1643788163,1643788478,315,2118
3096710771,3855013110,1651212766,1651213716,950,779
3907700603,3932613929,1664541197,1664541618,421,1823
3067403592,3084882941,1645498210,1645499035,825,1037
3914427859,3084783158,1652474441,1652475054,613,126
3819770312,3302700303,1656591387,1656592242,855,193
3256807270,3905744284,1642585459,1642585896,437,596
3007308564,3155320608,1665324321,1665324767,446,1969
3924865492,3174499556,1652792543,1652793008,465,2251
3254181971,3404785260,1651874130,1651875059,929,431
3860446106,3197300293,1649597140,1649597485,345,435
3284892894,3345543859,1664286783,1664287606,823,2259
3594269515,3388515499,1645966623,1645966739,116,1943
3865387894,3582138072,1664404386,1664404401,15,177
3143689256,3821180393,1656095688,1656096401,713,2325
3867126446,3364661787,1648326716,1648327702,986,279
3450074680,3187779586,1650020561,1650020847,286,167
3588376802,3949620827,1648949314,1648950255,941,2110
3672274616,3185745995,1659234683,1659235344,661,35
3555966791,3614741796,1647357380,1647357709,329,2098
3328544337,3834160941,1656767606,1656767738,132,993
3567520646,3577798894,1666644957,1666645053,96,568
3987510303,3405155234,1665976631,1665976924,293,321
3909002163,3324069408,1668253355,1668253691,336,2449
3815779833,3801579775,1644404970,1644405818,848,2217
3654527501,3742145726,1657169589,1657170420,831,1171
3777820691,3268216928,1653478243,1653478251,8,1129
3962746969,3579093901,1654086773,1654087123,350,2427
3058837915,3203734562,1649242130,1649242850,720,1626
3414370730,3524942512,1661003931,1661004322,391,679
3524480094,3181578884,1652018866,1652019280,414,602
3125717667,3273701051,1665618864,1665618885,21,1131
3348234563,3763093748,1649622644,1649623551,907,1348
3718710270,3256873642,1651369659,1651370625,966,2437
3457108498,3331426472,1649359018,1649359681,663,1733
3737504606,3975663862,1648515859,1648516476,617,928
3975380491,3101460702,1656231328,1656231833,505,1836
3899117968,3436578278,1656674974,1656675057,83,1530
3087709771,3749529134,1645613354,1645613687,333,465
3090090794,3599604382,1659172573,1659173436,863,418
3130181848,3253827804,1646092767,1646093168,401,1582
3728924033,3192193744,1648825536,1648825674,138,76
3637944484,3782730026,1644383764,1644383961,197,2336
3012892515,3020446596,1668813963,1668814818,855,275
3984215552,3904825547,1645936898,1645937710,812,544
3784808734,3808415962,1642746568,1642747448,880,1009
3481090623,3165536332,1648388549,1648388923,374,112
3613188168,3068129646,1651289976,1651290804,828,1870
3162836777,3776398060,1642779550,1642779926,376,1145
3936029875,3706560099,1651297276,1651297923,647,840
3342929537,3940520472,1654558427,1654558883,456,743
3095170532,3828890005,1663783616,1663783626,10,1285
3445647826,3169496287,1644892069,1644892624,555,993
3353722089,3598522904,1659910174,1659910332,158,517
3524480094,3750192699,1660697573,1660697707,134,18
3088562105,3371002443,1649216558,1649216759,201,2394
3171214894,3239575265,1652526428,1652527154,726,2147
3951354982,3167058279,1655435684,1655436089,405,889
3992571464,3158029379,1641059424,1641059823,399,2102
3504911583,3285243887,1647521193,1647521809,616,208
3941528766,3445689630,1665737168,1665737699,531,1271
3089126812,3647480411,1652346844,1652347702,858,2066
3029578425,3801736024,1660110203,1660111172,969,366
3881002245,3959504618,1654982353,1654983119,766,1494
3949445116,3924969388,1656555806,1656556305,499,21
3915344164,3141392063,1660079600,1660079835,235,2416
3572325072,3952620083,1656781268,1656781658,390,2014
3524315738,3299840986,1654128567,1654129489,922,341
3782266220,3175979112,1660814924,1660815066,142,1958
3456602518,3714259747,1659106403,1659107228,825,798
3556000533,3243840165,1643142194,1643142854,660,624
3483354291,3289684726,1663205557,1663205993,436,818
3333095694,3259071830,1653208838,1653208856,18,2188
3998200859,3508340066,1658723856,1658724513,657,970
3098083694,3595499905,1653705976,1653706800,824,879
3279069375,3351786927,1646467713,1646468655,942,1959
3517260537,3659326501,1648073189,1648073842,653,1332
3727131221,3562116841,1669610180,1669610878,698,1529
3500097822,3481293963,1651173262,1651173309,47,920
3794926978,3678778706,1663373689,1663374425,736,1272
3698706740,3773196864,1650504453,1650504611,158,1388
3674059710,3932530423,1651693850,1651694667,817,400
3549209951,3749529134,1652169179,1652169551,372,980
3818823702,3656878544,1656028154,1656028880,726,1899
3609601814,3855754332,1654659919,1654660519,600,313
3805653360,3066956305,1657695012,1657695092,80,1409
3883537438,3895332326,1669585898,1669586507,609,2136
3778575442,3682922389,1641404823,1641405010,187,812
3595612540,3100239217,1650713926,1650714792,866,532
3569401888,3968143962,1657129194,1657129962,768,847
3962031345,3159950284,1654107731,1654108671,940,1602
3817057878,3903112291,1666707944,1666708209,265,1599
3310542239,3971934050,1652191328,1652191659,331,782
3344713569,3633498077,1650740809,1650741379,570,507
3845256746,3962138330,1654118588,1654119276,688,728
3075313832,3471221302,1665323671,1665324037,366,242
3802592493,3749208805,1662073486,1662074184,698,2216
3562472924,3099559880,1661268954,1661269125,171,1084
3841459327,3607385542,1657748948,1657749019,71,1382
3195451932,3361652898,1644131292,1644132019,727,1365
3257118282,3420298161,1650897805,1650898242,437,585
3985620157,3257865090,1662881796,1662882150,354,2344
3084940745,3254991122,1669296646,1669297625,979,2353
3356302136,3072276713,1666356404,1666356406,2,2327
3639695113,3208346862,1645350254,1645350764,510,1099
3322663101,3162284444,1668423143,1668423683,540,1205
3178529360,3526239660,1644996201,1644997075,874,598
3433237569,3325334543,1655998494,1655998656,162,1467
3310935085,3214817416,1652747784,1652747959,175,638
3356690610,3835922991,1659550095,1659550117,22,1344
3288788264,3671355250,1665399460,1665400143,683,1440
3959872101,3982268438,1666673381,1666673409,28,1238
3152860718,3400121766,1645279182,1645279388,206,930
3846060378,3427225872,1645639428,1645639819,391,484
3502599631,3356028416,1649253252,1649253981,729,1649
3988546259,3127549843,1656386036,1656386903,867,1652
3179891006,3553467860,1665546768,1665547489,721,1425
3348278635,3922766043,1657699664,1657700278,614,121
3587497382,3650675743,1646509060,1646509123,63,592
3596483616,3804748811,1665027960,1665028947,987,406
3664898256,3987813210,1664217051,1664217688,637,1299
3536443756,3347434027,1654353531,1654353959,428,2218
3107982351,3411181030,1669136963,1669137079,116,1681
3707199669,3439905167,1662809968,1662810112,144,930
3784646522,3486606390,1655460907,1655461686,779,842
3316485303,3073540574,1661382207,1661382303,96,2239
3665599335,3750949753,1658573845,1658574835,990,2461
3836089663,3745248673,1660978725,1660979180,455,86
3565001530,3173322239,1641114544,1641114615,71,2045
3447257561,3699183333,1661442620,1661443530,910,564
3251948771,3986081370,1665111060,1665111648,588,1532
3638233110,3054573274,1667350918,1667351632,714,1879
3097834756,3456080836,1654648182,1654648670,488,552
3511593307,3849701361,1669091943,1669092658,715,2000
3566936390,3160071792,1649714268,1649715057,789,1284
3647951580,3499281518,1645325060,1645325589,529,205
3023772977,3776027879,1662333168,1662333681,513,1431
3581026789,3608843912,1663498210,1663499032,822,204
3898641431,3809059026,1660681661,1660681891,230,2194
3601562567,3667028828,1644493235,1644493703,468,517
3682028611,3203904444,1653646122,1653647039,917,1922
3242235161,3411128747,1655119259,1655119630,371,2148
3960494982,3133655192,1658354858,1658354908,50,2366
3902501623,3124476593,1669637955,1669638183,228,77
3377528840,3506307976,1669600997,1669601858,861,2301
3973226891,3245723038,1663435651,1663436550,899,2144
3318227153,3292368988,1653290660,1653290681,21,1497
3398116898,3911588238,1666414307,1666415271,964,790
3893671286,3088587729,1662234553,1662234948,395,2030
3948695100,3871509767,1661539872,1661540391,519,2019
3784808734,3021769525,1650762816,1650762917,101,563
3269653223,3090090794,1668537624,1668538105,481,2133
3416230781,3443190053,1646963478,1646964324,846,1906
3576411084,3658260972,1657064912,1657065152,240,1412
3533740602,3576317139,1667683022,1667683914,892,544
3418007140,3351906355,1659777482,1659778367,885,1528
3145961063,3794524447,1654814394,1654814532,138,1029
3507431231,3620236387,1642228422,1642228865,443,604
3850392190,3820885067,1662458999,1662459384,385,336
3246321113,3112419355,1644097646,1644097780,134,1431
3620748135,3543668840,1669082110,1669082767,657,714
3955064333,3212218759,1643572022,1643572982,960,202
3138001926,3434575449,1644931663,1644932172,509,726
3660548799,3892848585,1643314790,1643315431,641,453
3767409219,3597251704,1659107991,1659108075,84,730
3893671286,3092564684,1667690311,1667690705,394,1038
3348198228,3414857456,1665890205,1665890893,688,1616
3488551185,3002415281,1664256549,1664256808,259,2377
3953655387,3189038779,1663694586,1663695528,942,677
3319037937,3277284318,1658390525,1658390808,283,1924
3024268753,3371785046,1648846141,1648846796,655,1675
3621379912,3622596133,1661569967,1661570671,704,62
3677001111,3783119155,1649735293,1649735697,404,1025
3860745004,3945397961,1648455240,1648456195,955,2348
3104050460,3059858458,1649714227,1649714837,610,874
3001794280,3389497658,1641006059,1641006765,706,1830
3716137932,3408396410,1644066647,1644067604,957,1656
3695545980,3569557301,1660023914,1660024148,234,1915
3569552798,3333764188,1656003006,1656003400,394,965
3585989542,3871321308,1659656930,1659657021,91,2195
3168983812,3034288673,1655069281,1655070075,794,1784
3788819111,3678541527,1651811244,1651812138,894,1192
3194796707,3280818938,1652600296,1652601194,898,566
3353500391,3711847265,1646404264,1646405213,949,2269
3734565675,3635988688,1643035556,1643036206,650,781
3887519119,3529681535,1658254714,1658255361,647,1495
3857460953,3832995595,1644624941,1644625837,896,576
3176818286,3839967647,1651611757,1651612343,586,1579
3300159475,3141196312,1652025655,1652026599,944,1354
3280630861,3986885276,1649536627,1649536976,349,401
3967972556,3684926586,1651127505,1651127855,350,1689
3993923271,3447077543,1653669316,1653670005,689,1692
3640613606,3733486808,1647306810,1647306966,156,1020
3989208740,3779998740,1653729716,1653730232,516,2328
3705996677,3564026629,1666551572,1666552413,841,1574
3676893681,3390532209,1644699123,1644699794,671,1809
3365381632,3151896132,1665074436,1665074696,260,1632
3563343479,3335709869,1647405656,1647405895,239,1117
3372271387,3558370114,1663119361,1663120146,785,1319
3569478966,3804329236,1643701061,1643701594,533,1325
3339312980,3920669948,1658909760,1658910668,908,1690
3897712112,3217060058,1647169920,1647170309,389,530
3733486808,3168084964,1649577188,1649577548,360,1817
3386918140,3295262122,1665445020,1665445989,969,141
3626118668,3755473771,1658127637,1658128053,416,1683
3478921948,3313426081,1642014133,1642014744,611,1295
3080735392,3078231218,1655839092,1655839764,672,778
3795817960,3303698845,1662793758,1662794597,839,1840
3307067721,3356034290,1643350982,1643351541,559,1639
3393606099,3239020709,1652183145,1652183323,178,706
3194871172,3756722426,1657832325,1657833302,977,44
3125911793,3362647814,1648896944,1648897663,719,907
3701979416,3409804938,1655532453,1655532930,477,2364
3686424169,3699258770,1664068561,1664069484,923,617
3356728242,3683507812,1644938933,1644938999,66,1420
3518322544,3020729502,1661864929,1661865502,573,67
3878810894,3587633750,1648917795,1648918408,613,1781
3324998923,3591264259,1652747780,1652747801,21,943
3461508348,3112314644,1651336282,1651336787,505,1725
3802040767,3405955824,1646289211,1646289646,435,1621
3204175740,3400121632,1655888949,1655889461,512,322
3409352040,3765660727,1665464445,1665464450,5,2337
3935383578,3798223043,1656760014,1656761001,987,2408
3168818004,3730270448,1648708733,1648708861,128,1785
3327873529,3280648157,1669503762,1669504116,354,1532
3679617161,3878512967,1666712601,1666712953,352,2171
3364855872,3697322167,1646205169,1646205584,415,978
3353295219,3277978979,1653205013,1653205903,890,1996
3127412666,3817960208,1660120029,1660120546,517,741
3309305862,3096740365,1649529924,1649530087,163,1608
3148549210,3688076815,1661700745,1661700885,140,743
3721136961,3683793217,1646564249,1646565073,824,1454
3108342285,3743687544,1661281708,1661282090,382,1965
3758323845,3259880338,1658092982,1658093634,652,1300
3094562402,3125717667,1644699784,1644699856,72,2497
3906216789,3647994845,1649463182,1649463589,407,1563
3761775611,3197352308,1642604147,1642604448,301,1124
3760142759,3158988425,1658534780,1658535574,794,167
3323783108,3874664424,1642744363,1642745248,885,575
3616218859,3749811473,1659468009,1659468117,108,1462
3543257848,3575512492,1661610336,1661610412,76,2466
3379598529,3865511945,1662105122,1662105716,594,1330
3060674509,3851864688,1664429225,1664429451,226,617
3339459948,3281445213,1654658565,1654659321,756,1414
3930794939,3213169891,1661373850,1661374129,279,708
3052889118,3673948643,1659250095,1659250234,139,1976
3698898645,3675418278,1657207505,1657208339,834,1977
3315583401,3940067834,1658495550,1658495595,45,1111
3674005769,3559267449,1650847262,1650847446,184,191
3664337365,3322287315,1645065804,1645066016,212,2326
3388628484,3434182192,1668868825,1668868953,128,1395
3922358932,3194070207,1651489089,1651490047,958,1427
3947174877,3402354750,1660430666,1660431338,672,1771
3288834634,3342685325,1659365284,1659365799,515,2185
3408978529,3389773271,1642695266,1642695787,521,143
3208220195,3449993526,1656307707,1656308426,719,75
3220577762,3486907422,1652909212,1652909832,620,248
3621726953,3535575355,1645403717,1645403994,277,1289
3878808489,3916776869,1652510275,1652511183,908,162
3349433488,3856160688,1643636250,1643636581,331,1246
3993994586,3050271924,1661801896,1661802860,964,22
3546799061,3585919417,1654919213,1654920154,941,1950
3835976086,3318717113,1655019430,1655019845,415,2066
